id,Machine failure
136548,0.00010661334780901513
136549,0.008800221920851812
136550,0.0011789529014063064
136551,5.8740406968466945e-05
136552,0.00016731246072629254
136553,0.0012458978600057285
136554,0.00024324377181191332
136555,0.007178046582802039
136556,0.002255530052229459
136557,0.00033039278175662736
136558,0.0011159130984085778
136559,0.0007620099897253956
136560,0.0006594203514656595
136561,0.0006513646210086948
136562,0.0016205194442229986
136563,0.0002808696579698768
136564,3.665374060166625e-05
136565,0.029753693872135983
136566,0.000318959593750153
136567,0.0008133762799719617
136568,0.0005139037240777294
136569,3.936037671392431e-05
136570,0.0008749880681882081
136571,0.005566172596787013
136572,0.0008250105353472441
136573,0.00040087724612631
136574,0.0009337499747509668
136575,0.001972245606382997
136576,0.00016737899295819747
136577,0.00204905928624293
136578,0.0002603101581377142
136579,0.017383616004434874
136580,6.540659657856264e-05
136581,0.0014995435409991625
136582,6.779605807405914e-05
136583,0.0001592485925408644
136584,0.00010104255433273984
136585,0.0007578472150387883
136586,0.08807292924983812
136587,9.579769629091252e-05
136588,0.00027269582780253766
136589,0.00028048034930812545
136590,0.000598963227666543
136591,0.005076029265258361
136592,0.07955971561423128
136593,0.0002887555079305682
136594,0.0006357207176080712
136595,0.0004805660726511043
136596,9.131034899176857e-05
136597,0.0004986141727827791
136598,4.500096884019958e-05
136599,0.00046666393770389405
136600,0.00011786169523819425
136601,0.0006328566074844677
136602,0.0009960274785778187
136603,0.018300323234064945
136604,0.0007300071979552905
136605,0.003023960052237426
136606,0.0010020251762758528
136607,0.001595002328129663
136608,0.00722175946663133
136609,6.551620512580773e-05
136610,0.0004422112895760088
136611,0.00024344470783891036
136612,0.0005408564377701906
136613,0.00012396906690531623
136614,0.001001081527357129
136615,0.0010051773368132352
136616,0.0001233214388004166
136617,0.0005488905149437385
136618,0.0004142455794874813
136619,0.00040239440001458454
136620,0.0002996614132541709
136621,0.0004149126916742108
136622,0.00041715217743318035
136623,0.00011720926621096942
136624,0.005660116587244006
136625,9.306517204924539e-05
136626,0.0002705086659521921
136627,0.07049906049666452
136628,0.002288512195005209
136629,0.000914858353095839
136630,0.00010822075517864496
136631,0.0023562244121019633
136632,0.0006454936624745745
136633,0.0012538624148282532
136634,0.0012943200034966082
136635,0.004765339982456857
136636,0.0031916310947329306
136637,0.000687980025916606
136638,0.986209657602344
136639,0.011908056873164314
136640,0.004293644734715127
136641,0.0006228096528150958
136642,0.00043314049779111165
136643,0.06957057418561854
136644,1.6837903544271884e-05
136645,0.00014641823280182897
136646,0.0015601762074368853
136647,0.0013819937820628303
136648,0.008040395789058028
136649,0.0006345246907251155
136650,0.0022018698924630748
136651,0.00012873620993409968
136652,0.9937111775137233
136653,0.00010093531054814762
136654,0.00048790769584360045
136655,0.00038839616844564404
136656,0.0008481498592573108
136657,0.0013131584970048544
136658,0.0007647046785905814
136659,0.00014830242250492626
136660,0.00824039262392762
136661,0.002876625624965717
136662,0.008041674899681396
136663,0.0009770054799235308
136664,0.0011541395886270045
136665,0.0005873865211184254
136666,0.00046405862962525476
136667,0.014985515996391807
136668,0.00021507413154887533
136669,0.00015721543637439156
136670,0.002950873686095668
136671,0.000201220615274412
136672,0.00046448225624143476
136673,0.0018446089713770625
136674,0.0008148644214389693
136675,0.000739139622355706
136676,0.0036431484981823267
136677,0.00015252371435789554
136678,0.0008323483852085109
136679,0.00041039097506909947
136680,0.0005414762927686255
136681,0.0005637370708509423
136682,0.00014331679723173687
136683,0.00014265500655448845
136684,0.00570478794230171
136685,0.00384260722067779
136686,0.0005335689546964897
136687,0.00014539664027171935
136688,0.0006279275508693767
136689,0.0002754122137598014
136690,0.003475307741404818
136691,0.027501714647814368
136692,0.0026961664271801682
136693,0.0010639548335681552
136694,0.0001799590303728959
136695,9.239324893448638e-05
136696,0.00019015454859084159
136697,0.0013196192996715317
136698,0.004786802339624425
136699,0.004425603892459186
136700,0.01049604222318944
136701,5.708572485698877e-05
136702,0.0022712783480273793
136703,0.0034465194168838333
136704,0.0005082128155338756
136705,0.000276129130280729
136706,8.366308338667357e-05
136707,0.0016392580616278716
136708,0.0002205193164351546
136709,0.004106774536978179
136710,0.0006596388609123796
136711,0.00014986452287931985
136712,0.0006921849404897357
136713,0.0017105943605328349
136714,0.001013930580999075
136715,0.0016990452979675054
136716,0.0020032686232398563
136717,0.005645747167160157
136718,0.006468600552725754
136719,0.004203065597676664
136720,0.0005897404492532283
136721,0.0011514583379899695
136722,0.0002206904868269203
136723,0.008014560114230018
136724,0.0009724362878671145
136725,0.0003426136562505573
136726,0.0015826490932282584
136727,0.0005670502100977964
136728,6.974112500577981e-05
136729,0.0006946327806077235
136730,0.0013193281257904022
136731,0.005953307800988452
136732,0.0016253458018899083
136733,0.0002621863291629866
136734,0.00015729512106772491
136735,0.00010943380306999541
136736,0.0004870181483763305
136737,0.00020049680205672725
136738,0.0011837559212440226
136739,0.0015240032433210824
136740,0.00046890902061470357
136741,0.007783059587713134
136742,0.0006417666276054994
136743,0.00030491778145564074
136744,0.00020335294631151476
136745,0.002732271748538666
136746,3.547667599240132e-05
136747,0.0004675140125102409
136748,0.00016212673939601876
136749,3.573513849281368e-05
136750,0.0020243639387719707
136751,0.00042771105659738953
136752,0.0001938206889460515
136753,0.001570644130837236
136754,0.0007486015761849577
136755,0.013430502682396829
136756,0.0018859233700609403
136757,0.0005264599322094386
136758,0.0004383753878354267
136759,0.0013171195332106523
136760,0.0009246463652177782
136761,8.680704594877195e-05
136762,0.00029941966283896323
136763,0.00012393335160179502
136764,0.00029808077027236243
136765,0.0005909517328775841
136766,0.00016386844512969505
136767,0.0006826461074582611
136768,0.00041150297309955493
136769,0.0009793551728643102
136770,0.008656700972666045
136771,0.0011151875994111927
136772,0.10898730334360655
136773,0.0005026673969624234
136774,6.020976160372305e-05
136775,0.0009501218734949247
136776,0.0003473036064230874
136777,0.00017625247857899225
136778,0.00012974565830316945
136779,0.0003795880107037843
136780,0.0011209060947636063
136781,0.006576844391564774
136782,0.00012071394536147452
136783,0.0007248499583990404
136784,0.00017449158145576015
136785,0.0003787466063213966
136786,0.00023288059773195153
136787,0.00031369791020876203
136788,0.0028016773043142338
136789,6.77231466341728e-05
136790,0.0007655708020525215
136791,5.808033049005047e-05
136792,0.0018225856044251836
136793,0.0024734789113371545
136794,0.00925791850925793
136795,0.0012665256161618068
136796,0.00014797665171102254
136797,8.956802443468738e-05
136798,0.025560557535608586
136799,9.559409338821293e-05
136800,0.008948380860172335
136801,3.5492420950750465e-05
136802,0.0005423383344624209
136803,3.069587195842882e-05
136804,0.001188086908526579
136805,0.001678890671783518
136806,0.00014439364330943733
136807,0.000767895039914815
136808,0.00017900132407331075
136809,5.030647417566785e-05
136810,0.0006564658447361544
136811,0.003068176886586969
136812,9.068411509719856e-05
136813,0.01683281274299973
136814,0.0002453687735261599
136815,0.00017593077327413445
136816,0.004783666218690509
136817,9.391818942182117e-05
136818,0.0026973898653353725
136819,0.00015858343592496644
136820,0.0001486353359565204
136821,0.0026368949425042724
136822,0.001158657091071432
136823,0.0012231332022164707
136824,0.0008200137787230587
136825,0.00040819884395279656
136826,0.9884910991246215
136827,0.0018297449639521485
136828,0.00020920169615898187
136829,0.00030492303753061427
136830,0.00029104390243264873
136831,8.580438327711166e-05
136832,0.0005388709316962726
136833,0.0007079381359970503
136834,0.9495111173500242
136835,0.0009685970174239806
136836,0.0003386160777536554
136837,0.0006794018847999672
136838,0.0002833957054008647
136839,0.0005709180536624929
136840,0.0037502190728059075
136841,0.002507288904950266
136842,4.3445614064418964e-05
136843,3.8709555995506544e-05
136844,0.0006870132230242089
136845,0.006395385113870678
136846,0.007817509535326258
136847,0.0001841645246401542
136848,0.0004740431935175686
136849,5.896079428729073e-05
136850,0.00041834327239447585
136851,6.72157516733559e-05
136852,0.0038200191631306236
136853,0.000940872150189509
136854,0.0049919928438247755
136855,5.003433345490416e-05
136856,0.006685644446943872
136857,0.0007230081272480793
136858,0.0001626206903409638
136859,0.0007431651294801136
136860,0.00023457541733837954
136861,0.0002685803336363035
136862,0.0009799469520738744
136863,0.00034969817463744455
136864,0.0005931752530681147
136865,0.00022664991981286297
136866,0.0018196980132988729
136867,0.0003863605808279477
136868,0.000631655501414296
136869,0.0010789394800250084
136870,0.00022782135064448652
136871,0.0004424597212087925
136872,0.0002675073184066502
136873,0.0002921665045900945
136874,0.00013871840548370813
136875,0.00010308551703718593
136876,0.0001684564726953753
136877,0.001921230876850245
136878,0.0007406077194478236
136879,0.0005501988459230767
136880,9.270987962349711e-05
136881,0.0014706203271560294
136882,0.0004913564277794851
136883,0.001095860596552004
136884,2.0109249304333413e-05
136885,0.014574368759622045
136886,0.0013802476053322355
136887,7.916585794016473e-05
136888,0.001869811609763416
136889,8.791242366982326e-05
136890,0.0116116531346753
136891,0.00014929754529147767
136892,0.00028267443681967105
136893,0.0016834851021436145
136894,0.00015871015443558038
136895,0.0004214203098784128
136896,0.00015548734424259385
136897,0.000620054119604463
136898,0.000717311462952738
136899,2.4349341808029512e-05
136900,0.00014378911587997986
136901,1.5478613716373612e-05
136902,0.0016469855717793837
136903,0.0004155559853160159
136904,0.0003363546621244497
136905,0.0005197086654847323
136906,0.003310196708450843
136907,0.00025719114701812525
136908,6.538461919621188e-05
136909,0.000509255793316
136910,0.0013747938041858095
136911,0.000634177951216965
136912,0.03963831207372674
136913,0.0012800884785634772
136914,0.0006425386031782705
136915,0.000384352615269761
136916,8.112752217776642e-05
136917,0.0003177121214227858
136918,0.0006838815694868645
136919,0.0010045553736020114
136920,0.0009096729819341566
136921,0.00023386011699603906
136922,0.00024643653425938104
136923,0.0016409974096424453
136924,0.0002441644009694899
136925,0.0016955745001690891
136926,0.07792130923341407
136927,1.2964060405809838e-05
136928,0.00022442096672089382
136929,0.004837071425974362
136930,0.001965377013833311
136931,0.0012509879532729968
136932,0.0006098020322219439
136933,0.00022898827996055922
136934,0.002876055169149025
136935,0.0002734900493939265
136936,0.00040990388028200737
136937,0.00020030163565138578
136938,0.0001766579387217228
136939,6.47685540039175e-05
136940,0.023799383703209533
136941,0.004531863504242864
136942,0.00018369905010020123
136943,0.00045518211739257764
136944,0.01745502254662747
136945,0.0007646002321686984
136946,0.0002996244351021214
136947,0.0001472442017303838
136948,0.0013054838485934458
136949,0.0012183973679981558
136950,4.2466430568272974e-05
136951,0.0026691715922952746
136952,0.00014838884992792692
136953,0.004963768886502344
136954,0.0015167140040705212
136955,0.0005062179748724201
136956,0.0004225023767051679
136957,0.0002557948766977808
136958,0.0022476543852773027
136959,0.0003874637202073754
136960,0.9866543737986523
136961,0.0008669561293625233
136962,0.0005786048372442293
136963,0.0014422751135469822
136964,0.0007656064707321065
136965,0.002170304019281785
136966,0.004694643402217418
136967,8.517112545901196e-05
136968,0.004461261652432202
136969,7.546484073879062e-05
136970,0.00019702070016487476
136971,0.00020641387828152508
136972,0.0003246045335293667
136973,0.051579399832132944
136974,0.0004602266500800784
136975,0.0023076841019262027
136976,0.00015629332599092775
136977,0.002323842560131914
136978,8.680120432393494e-05
136979,0.00027225104985182763
136980,0.0011904689440359801
136981,0.0008536966967363882
136982,3.1435814058901756e-05
136983,0.011411480018054724
136984,0.00025712857364912123
136985,0.00980563687113804
136986,0.00014605404848600024
136987,0.00022239883050007917
136988,0.0036177392378665798
136989,0.0004055805990543247
136990,8.052113212130562e-05
136991,6.106601408760874e-05
136992,0.002006683491818086
136993,0.0016395133894847964
136994,8.067457044196453e-05
136995,0.011514242367806345
136996,0.0010550377799014381
136997,0.003524862593927439
136998,0.0005073656991366189
136999,0.0008048879032669943
137000,0.01969486728930471
137001,0.0005695750890611119
137002,0.0009255222661847633
137003,0.0004724382929325071
137004,0.05075615643688819
137005,0.9775274333745317
137006,0.00022046058178312684
137007,8.05693489806716e-05
137008,0.0006699609825777407
137009,0.02991184847464066
137010,0.0008451325070409722
137011,0.00014633450655866586
137012,0.034904309050996465
137013,4.1868606279089425e-05
137014,0.0017415950350141167
137015,0.0015482695272152635
137016,0.0009260574035265237
137017,0.00014453814566192693
137018,9.43696795955453e-05
137019,0.0003126521433069871
137020,0.007290794169087025
137021,0.008534529213673377
137022,0.00030816295282193144
137023,0.00019976184309873076
137024,2.970769733444667e-05
137025,0.0001487402835930562
137026,0.008971401188800595
137027,9.753498833804853e-05
137028,0.0006509645622143101
137029,0.0009634577047719545
137030,0.005464369767155037
137031,0.0008426951407797243
137032,0.002133474470770278
137033,0.0010280277461988951
137034,0.0050184318913339835
137035,0.004528597620889608
137036,0.00010868849366324009
137037,0.9880963865699743
137038,0.0005816570097351312
137039,0.0001801696725286729
137040,0.0008096832044195409
137041,0.0038465388111533034
137042,0.0006714915247604248
137043,0.00048660672050096867
137044,0.0036147973288384963
137045,0.0003770638613165272
137046,0.00046681178256918786
137047,0.0005296866302212221
137048,0.003892717730579404
137049,0.0007676217562246706
137050,0.003286323562198827
137051,0.0002449147612167415
137052,0.0011845877571607486
137053,0.0002687073349665714
137054,7.3138935105842e-05
137055,0.00013725223142994528
137056,0.0007065565906366421
137057,0.00031308711277709027
137058,0.003305813854722306
137059,0.0038923288120162962
137060,0.00023722660128115114
137061,0.0010624247259603797
137062,0.00041986364741718906
137063,0.0018266861387697265
137064,0.00015142762850436217
137065,0.0015372699383520455
137066,0.0018430812814567517
137067,0.00046796386252281647
137068,1.761000191405898e-05
137069,0.013097074511747998
137070,0.00047921876752903583
137071,0.0013625282243185071
137072,0.0008100249236354516
137073,0.0003413612684988794
137074,0.0014833268175146283
137075,0.0012655520627206653
137076,0.00034951449261700685
137077,0.00011979719963366702
137078,2.240259600662703e-05
137079,0.00011115393931936116
137080,0.00011936617728999351
137081,4.9421435231380267e-05
137082,0.00023575668503806945
137083,0.0014152144484875977
137084,5.2630134734000184e-05
137085,0.00138520068830782
137086,0.002872140427474121
137087,0.00016924277142465604
137088,0.0016033947844301636
137089,0.000514731324995395
137090,0.0006434876422344832
137091,0.0003725554318662109
137092,0.002960026891831596
137093,0.0005425297981622512
137094,0.0016327359475243894
137095,0.00013410261614359566
137096,0.0002877065033285277
137097,0.003640230649279257
137098,0.003555157681029867
137099,0.0005157972630963451
137100,0.0006316903089714069
137101,3.457690651498463e-05
137102,4.694604356397875e-05
137103,0.0018645408918260245
137104,0.003598047292912623
137105,0.0010603556563855661
137106,0.020026253558617806
137107,2.2674572857119525e-05
137108,0.0009500325574146084
137109,0.0030543632741773896
137110,0.0003711078175360622
137111,0.05052194314146319
137112,0.9946778117319487
137113,0.01299902857723826
137114,0.000158763238065627
137115,0.0020222062199063418
137116,0.002039002954371707
137117,0.00030336991196344064
137118,0.0001317590622691024
137119,0.0007326657021772515
137120,0.0005565976037294245
137121,0.0012576454809548135
137122,0.0006462228401187535
137123,0.00037581295319017474
137124,0.0012178917558573008
137125,0.0005071720344394645
137126,2.8231394323406943e-05
137127,3.7126797186826564e-05
137128,0.00025057627313631084
137129,0.0009025120282527308
137130,6.762837256893978e-05
137131,0.0005393482812062149
137132,0.0002413153759588901
137133,0.0006769120842180528
137134,0.0008765507743834708
137135,0.0004919622196195959
137136,8.859620746402894e-05
137137,0.0001882715098605458
137138,0.00026398691987217584
137139,0.001254316763660266
137140,0.003105338024517543
137141,0.0038512178906613508
137142,0.002635318621207125
137143,0.00018618839735492503
137144,0.001357454569119281
137145,0.00043681340374626774
137146,0.003021783083193428
137147,0.00132140157512352
137148,0.0002744019376043493
137149,0.001242258039014569
137150,0.0020937125277930915
137151,0.0009879734055852423
137152,0.00013587680644438054
137153,0.0012210448579476393
137154,0.0004062937765190672
137155,0.0007742394946445299
137156,0.0002953599998154319
137157,0.023150504201778666
137158,0.004028591752733524
137159,0.0372198239916594
137160,0.00010245934880447432
137161,0.00035399985051573745
137162,0.00045006716843966907
137163,0.00014214465788412915
137164,9.812720170188105e-05
137165,0.0002334525251759279
137166,0.00045759180320161213
137167,0.00027513738144237617
137168,0.0008242414624204017
137169,0.021247181497070302
137170,0.0007340249437520817
137171,0.0006147063333405138
137172,0.019469831403475527
137173,9.668677465361825e-05
137174,0.0011097952299374558
137175,0.0006190543653306742
137176,8.300800635430939e-05
137177,0.0018715672576168191
137178,0.0036307736950637053
137179,0.0032501303420453447
137180,0.00016039948272422147
137181,5.803237231307985e-05
137182,0.0006108396630212046
137183,0.0002698343881683849
137184,7.343177862286049e-05
137185,0.0019152655986929455
137186,0.0001403130696409954
137187,0.00022085884123841044
137188,0.0012056788790432925
137189,0.001465677861740268
137190,0.0004502033105076565
137191,0.00010979734351452574
137192,0.011495289830322882
137193,0.0006482558195210557
137194,0.0013546673303230408
137195,0.002782912587939133
137196,0.001237089929629062
137197,6.633848922303148e-05
137198,0.0034037168247856905
137199,0.00026040755175070956
137200,0.00017126194331475893
137201,0.00011434347690044729
137202,0.0002921505440409054
137203,0.0002412538793024861
137204,0.00027394097548809966
137205,0.0007112246374495993
137206,0.00021668920531425908
137207,0.002539420521598961
137208,0.001376118964288158
137209,0.0005077358616642697
137210,0.00014651340845903293
137211,0.25725332611472457
137212,0.0006231767011712105
137213,0.004792447429007895
137214,0.00010335945439392918
137215,0.004387767455163168
137216,0.00040139247960304297
137217,0.001555180133904594
137218,0.0010779011561795086
137219,5.344646986188696e-05
137220,3.7573828423630924e-05
137221,0.0004947616397893762
137222,0.0006501781090901659
137223,0.0005147658482918664
137224,3.9762116289651746e-05
137225,0.00039894356073092975
137226,0.00017574364122831428
137227,0.0018584121527232631
137228,0.003985591503088016
137229,0.000677391470918637
137230,0.00016108864206934852
137231,0.0006020934492877384
137232,0.0005142491449387404
137233,0.001219241512182093
137234,0.002511856537667784
137235,3.530472643314998e-05
137236,0.00047378411940901446
137237,9.140463124975368e-05
137238,0.00028746108564384144
137239,0.0003592008150382537
137240,0.0006133606836793795
137241,0.0074580224376628
137242,0.00040118443016042
137243,0.0004524045197153488
137244,0.0003777910550594394
137245,0.002889757732707014
137246,0.0006341591988846745
137247,5.706981506993916e-05
137248,0.0005830722368761336
137249,0.01521050788261573
137250,5.9765809584979806e-05
137251,0.00024121531029276915
137252,0.0005603299532051091
137253,0.00012424652159299102
137254,0.0005280093408021344
137255,0.001553825561638666
137256,0.00389070826166792
137257,0.0008397290706116123
137258,0.00017246977094081622
137259,0.00023173059797436572
137260,0.001613668751326193
137261,7.993305457814361e-05
137262,0.0007648079825514771
137263,0.0003654928678881563
137264,0.00705875172203841
137265,0.001215519594814145
137266,0.00011979671011471099
137267,0.0002652968351395389
137268,0.00035184275621363424
137269,0.0020036609049015565
137270,0.000301594526056739
137271,3.992912844163909e-05
137272,0.0026793955368381423
137273,0.0003004841484901216
137274,4.004043283886577e-05
137275,0.00028351542346639815
137276,0.004331264728133693
137277,0.0009411924894296291
137278,0.00014000273379017177
137279,0.05045772901213514
137280,0.0008273225509706903
137281,0.0003382608993214832
137282,0.0001742485841135963
137283,0.0003353007989908861
137284,5.0413460501848934e-05
137285,0.00011694306258680395
137286,0.0003768355985332124
137287,0.003074706376794868
137288,0.00012018529273892852
137289,0.0010195524580099795
137290,0.0005365808932782267
137291,0.0005889959924473218
137292,0.00011631615465819152
137293,0.00033558175879837423
137294,0.00034091432192083113
137295,3.722058430080995e-05
137296,0.0002746208358590367
137297,0.00011752806305884857
137298,0.00016391627153817376
137299,0.0006050637657531748
137300,0.0022027467189482796
137301,0.014074200339710637
137302,0.0011401509682116987
137303,0.000365227428254212
137304,0.003691412439855303
137305,0.0025443754583193926
137306,0.0023764950403068166
137307,0.013748325881744416
137308,0.0006447125696059972
137309,0.0003223303110714634
137310,0.0002305114971273828
137311,0.0008662805609661465
137312,0.011158921624769948
137313,0.0003794857565251686
137314,0.001287779398370447
137315,0.0002028578448516294
137316,0.0011026137010742816
137317,0.00012618058367413692
137318,0.00015887760139625954
137319,0.00044445416369565344
137320,0.0006790289394631548
137321,0.0005990633764570281
137322,0.0006789692119419615
137323,0.002391826960511249
137324,0.0008651017006646763
137325,0.026466103616682786
137326,0.00014775526349138503
137327,0.00018069951678039757
137328,0.000291328441211604
137329,0.00038780458889980246
137330,0.0023251292096683166
137331,0.002025544336847657
137332,0.0031034614508204544
137333,0.003061646138977622
137334,0.00022460503830504458
137335,6.703591323637434e-05
137336,0.004967403665939552
137337,0.0013347714846188683
137338,0.004616479039728193
137339,0.002763942882665637
137340,0.0008805457437918798
137341,0.0020647928058622196
137342,0.001579921206242373
137343,0.0002531968315922924
137344,0.011813420762915746
137345,0.00019934576229485882
137346,0.0018738282569339185
137347,0.0005125731843563766
137348,0.000222495287474812
137349,0.0024892677552973714
137350,8.196576852838692e-05
137351,0.0016858397165736836
137352,6.642304477544463e-05
137353,0.0005002478840273126
137354,0.00020607539875417408
137355,0.00018341634885915632
137356,0.00012246377364270357
137357,0.00011837587146955137
137358,0.00029724834493553896
137359,0.0003192220142618971
137360,0.00027400764414853355
137361,0.00030086368687469336
137362,0.0015686256176162428
137363,9.921512653267827e-05
137364,0.011449152168542472
137365,0.0004862029864450876
137366,0.001561712849995322
137367,0.09519248887451118
137368,0.1411547416215664
137369,1.4216167381559733e-05
137370,0.0018799950751686957
137371,0.001088212773955945
137372,0.0011874282068353088
137373,0.000292183517921729
137374,0.0014453210723502394
137375,0.0031949891638853698
137376,0.0014975133986413816
137377,0.002475786313981175
137378,0.0005115764304340712
137379,0.8896026983160344
137380,0.001585834430378324
137381,2.87005747181081e-05
137382,0.0006647012940618108
137383,0.00882023351016554
137384,0.0009052234013499334
137385,0.9962375793724867
137386,0.00034438655546352757
137387,0.0005261203860477346
137388,0.0006550694401450423
137389,0.0005262047463884868
137390,0.0013943689258013833
137391,0.0012903095030733672
137392,0.0007112564521071062
137393,0.00012684103338504783
137394,0.0011538843734415125
137395,0.0013984388743844365
137396,0.0006580061002446042
137397,0.0002732536293136955
137398,0.0006529644811306801
137399,0.06293286157833185
137400,9.197150180019338e-05
137401,9.814925094525428e-05
137402,0.019727683944215774
137403,0.001480012837948247
137404,0.0015392407542994156
137405,0.0001524974751080128
137406,0.00012712075895240322
137407,0.0003649301596954334
137408,0.003553886732272918
137409,6.143630096033754e-05
137410,0.0001373747452790672
137411,0.00018025384562976978
137412,0.00023256445077005083
137413,0.001408614840772921
137414,0.0008566359607066167
137415,0.00016572356099111944
137416,0.0005949746456714033
137417,0.017502912096067857
137418,0.00015365289458833134
137419,0.004445914432955302
137420,0.0006714570589768981
137421,0.00041574182149864034
137422,0.0007215098611457612
137423,0.0012317808920654172
137424,0.00037022708636966635
137425,0.0003813381314393082
137426,0.0021096476289057787
137427,0.000689540206004349
137428,0.0037135440042544918
137429,0.00042093220393618906
137430,0.00033100597469200754
137431,0.0006849796885975789
137432,0.00013889045520816467
137433,0.0006373051078607795
137434,0.0025099556512452486
137435,0.001083273525557573
137436,0.00019660226298389444
137437,0.9811792975050714
137438,0.00020725894425533702
137439,7.79104609571917e-05
137440,0.0035971368786183095
137441,0.000628157460687395
137442,0.0006699138594495646
137443,0.0008629599542322777
137444,0.009179457777293138
137445,0.00037706906137876313
137446,7.267956518340396e-05
137447,0.002114450612554852
137448,0.0001535057525563567
137449,0.008381063242184692
137450,0.0003552130789117575
137451,0.0007452568844245899
137452,0.0006134907255520111
137453,9.337638578918239e-05
137454,0.0003890224451731578
137455,0.00035748659003235686
137456,0.00010878535997142762
137457,6.410058287817854e-05
137458,0.005626799042948681
137459,0.0004515635127778915
137460,9.67340600011674e-05
137461,0.0008153541675282902
137462,0.00011252843873553232
137463,0.0033297257458641035
137464,9.173872480974973e-05
137465,0.00036217888273656695
137466,0.0001167395737479156
137467,0.028179020298738946
137468,4.714990154803092e-05
137469,0.0015185933427862852
137470,0.0004475666487906967
137471,0.00030238682282112095
137472,0.0010064095851150918
137473,0.0002638222914503129
137474,0.00034263353669788303
137475,0.00023030634432357714
137476,0.000205489246918712
137477,0.005351436175474219
137478,0.0081018314464956
137479,0.0016222736219828483
137480,0.01228808939135121
137481,4.5604148457556855e-05
137482,0.00029074541692931445
137483,0.0010879451676279132
137484,0.00014070075777337078
137485,0.000304709595634819
137486,0.006285120612159993
137487,0.001900253347099624
137488,0.0004529435367399191
137489,0.0036169139857020645
137490,0.0016808895669016442
137491,0.0008444001127274095
137492,0.0009909382742146556
137493,0.002576291053665363
137494,0.00024376019466931594
137495,0.00025007493609991696
137496,0.001042472196568078
137497,0.00016982730360161878
137498,0.0016665522347749542
137499,5.4318810762213724e-05
137500,0.0003427205757001827
137501,0.0004983366836176916
137502,0.0002519564083633734
137503,0.0003086968127559808
137504,0.03291339661971372
137505,0.00033709952869029813
137506,0.00028393227013938306
137507,0.003949284465113725
137508,0.0045526041283556265
137509,0.0030161196617554593
137510,0.0005224729317543593
137511,0.0004759785179617812
137512,0.00010437916616806702
137513,0.0022748600462235277
